0.672000 0.782578 0.774208 0.782705 0.782577 
0.676000 0.780082 0.771512 0.780213 0.780081 
0.680000 0.777573 0.768800 0.777709 0.777572 
0.684000 0.775051 0.766072 0.775192 0.775050 
0.688000 0.772518 0.763328 0.772664 0.772516 
0.692000 0.769971 0.760568 0.770123 0.769970 
0.696000 0.767413 0.757792 0.767569 0.767412 
0.700000 0.764842 0.755000 0.765004 0.764841 
0.704000 0.762259 0.752192 0.762427 0.762258 
0.708000 0.759664 0.749368 0.759837 0.759662 
0.712000 0.757057 0.746528 0.757236 0.757055 
0.716000 0.754437 0.743672 0.754623 0.754436 
0.720000 0.751806 0.740800 0.751997 0.751804 
0.724000 0.749162 0.737912 0.749360 0.749160 
0.728000 0.746507 0.735008 0.746711 0.746505 
0.732000 0.743839 0.732088 0.744051 0.743837 
0.736000 0.741160 0.729152 0.741378 0.741158 
0.740000 0.738469 0.726200 0.738694 0.738466 
0.744000 0.735766 0.723232 0.735999 0.735763 
0.748000 0.733051 0.720248 0.733292 0.733048 
0.752000 0.730324 0.717248 0.730573 0.730322 
0.756000 0.727586 0.714232 0.727843 0.727583 
0.760000 0.724836 0.711200 0.725101 0.724833 
0.764000 0.722075 0.708152 0.722348 0.722072 
0.768000 0.719302 0.705088 0.719584 0.719299 
0.772000 0.716517 0.702008 0.716808 0.716514 
0.776000 0.713721 0.698912 0.714021 0.713718 
0.780000 0.710914 0.695800 0.711223 0.710910 
0.784000 0.708095 0.692672 0.708414 0.708091 
0.788000 0.705265 0.689528 0.705593 0.705261 
0.792000 0.702423 0.686368 0.702762 0.702419 
0.796000 0.699571 0.683192 0.699920 0.699567 
0.800000 0.696707 0.680000 0.697067 0.696703 
0.804000 0.693832 0.676792 0.694203 0.693827 
0.808000 0.690946 0.673568 0.691328 0.690941 
0.812000 0.688048 0.670328 0.688442 0.688044 
0.816000 0.685140 0.667072 0.685546 0.685135 
0.820000 0.682221 0.663800 0.682638 0.682216 
0.824000 0.679291 0.660512 0.679721 0.679286 
0.828000 0.676350 0.657208 0.676792 0.676345 
0.832000 0.673399 0.653888 0.673854 0.673393 
0.836000 0.670436 0.650552 0.670904 0.670430 
0.840000 0.667463 0.647200 0.667945 0.667457 
0.844000 0.664479 0.643832 0.664975 0.664473 
0.848000 0.661484 0.640448 0.661994 0.661478 
0.852000 0.658479 0.637048 0.659004 0.658472 
0.856000 0.655464 0.633632 0.656003 0.655457 
0.860000 0.652437 0.630200 0.652992 0.652430 
0.864000 0.649401 0.626752 0.649971 0.649393 
0.868000 0.646354 0.623288 0.646940 0.646346 
0.872000 0.643297 0.619808 0.643899 0.643288 
0.876000 0.640229 0.616312 0.640848 0.640220 
0.880000 0.637151 0.612800 0.637787 0.637142 
0.884000 0.634063 0.609272 0.634717 0.634054 
0.888000 0.630965 0.605728 0.631636 0.630955 
0.892000 0.627857 0.602168 0.628546 0.627847 
0.896000 0.624738 0.598592 0.625447 0.624728 
0.900000 0.621610 0.595000 0.622337 0.621599 
0.904000 0.618472 0.591392 0.619219 0.618461 
0.908000 0.615324 0.587768 0.616091 0.615312 
0.912000 0.612166 0.584128 0.612953 0.612154 
0.916000 0.608998 0.580472 0.609806 0.608986 
0.920000 0.605820 0.576800 0.606650 0.605808 
0.924000 0.602633 0.573112 0.603484 0.602620 
0.928000 0.599436 0.569408 0.600310 0.599423 
0.932000 0.596230 0.565688 0.597126 0.596216 
0.936000 0.593014 0.561952 0.593933 0.592999 
0.940000 0.589788 0.558200 0.590731 0.589773 
0.944000 0.586553 0.554432 0.587520 0.586538 
0.948000 0.583309 0.550648 0.584301 0.583293 
0.952000 0.580055 0.546848 0.581072 0.580039 
0.956000 0.576792 0.543032 0.577835 0.576775 
0.960000 0.573520 0.539200 0.574589 0.573502 
